# Force bins        
# bins              : 20
# start             : -9.996897389363e-03
# end               : 9.998896768841e-03
# delta             : 9.997897079102e-04
# direction         : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# x co-ords  :      	-8.997107681453e-03	-7.997317973543e-03	-6.997528265633e-03	-5.997738557722e-03	-4.997948849812e-03	-3.998159141902e-03	-2.998369433992e-03	-1.998579726081e-03	-9.987900181713e-04	9.996897389359e-07	1.000789397649e-03	2.000579105559e-03	3.000368813470e-03	4.000158521380e-03	4.999948229290e-03	5.999737937200e-03	6.999527645110e-03	7.999317353021e-03	8.999107060931e-03	9.998896768841e-03
# y co-ords  :      	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
# z co-ords  :      	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
#
# Time              	0:(total_x total_y total_z)	0:(pressure_x pressure_y pressure_z)	0:(viscous_x viscous_y viscous_z)	1:(total_x total_y total_z)	1:(pressure_x pressure_y pressure_z)	1:(viscous_x viscous_y viscous_z)	2:(total_x total_y total_z)	2:(pressure_x pressure_y pressure_z)	2:(viscous_x viscous_y viscous_z)	3:(total_x total_y total_z)	3:(pressure_x pressure_y pressure_z)	3:(viscous_x viscous_y viscous_z)	4:(total_x total_y total_z)	4:(pressure_x pressure_y pressure_z)	4:(viscous_x viscous_y viscous_z)	5:(total_x total_y total_z)	5:(pressure_x pressure_y pressure_z)	5:(viscous_x viscous_y viscous_z)	6:(total_x total_y total_z)	6:(pressure_x pressure_y pressure_z)	6:(viscous_x viscous_y viscous_z)	7:(total_x total_y total_z)	7:(pressure_x pressure_y pressure_z)	7:(viscous_x viscous_y viscous_z)	8:(total_x total_y total_z)	8:(pressure_x pressure_y pressure_z)	8:(viscous_x viscous_y viscous_z)	9:(total_x total_y total_z)	9:(pressure_x pressure_y pressure_z)	9:(viscous_x viscous_y viscous_z)	10:(total_x total_y total_z)	10:(pressure_x pressure_y pressure_z)	10:(viscous_x viscous_y viscous_z)	11:(total_x total_y total_z)	11:(pressure_x pressure_y pressure_z)	11:(viscous_x viscous_y viscous_z)	12:(total_x total_y total_z)	12:(pressure_x pressure_y pressure_z)	12:(viscous_x viscous_y viscous_z)	13:(total_x total_y total_z)	13:(pressure_x pressure_y pressure_z)	13:(viscous_x viscous_y viscous_z)	14:(total_x total_y total_z)	14:(pressure_x pressure_y pressure_z)	14:(viscous_x viscous_y viscous_z)	15:(total_x total_y total_z)	15:(pressure_x pressure_y pressure_z)	15:(viscous_x viscous_y viscous_z)	16:(total_x total_y total_z)	16:(pressure_x pressure_y pressure_z)	16:(viscous_x viscous_y viscous_z)	17:(total_x total_y total_z)	17:(pressure_x pressure_y pressure_z)	17:(viscous_x viscous_y viscous_z)	18:(total_x total_y total_z)	18:(pressure_x pressure_y pressure_z)	18:(viscous_x viscous_y viscous_z)	19:(total_x total_y total_z)	19:(pressure_x pressure_y pressure_z)	19:(viscous_x viscous_y viscous_z)
4e-05               	(3.738030600935e-03 4.324835084226e-07 -3.285506292275e-07)	(3.669672673439e-03 4.992761736366e-07 -3.040776864497e-07)	(6.835792749530e-05 -6.679266521392e-08 -2.447294277773e-08)	(6.829527552285e-03 1.489082534193e-06 -1.321363447729e-06)	(6.653033215209e-03 1.699966084001e-06 -1.168234737460e-06)	(1.764943370754e-04 -2.108835498082e-07 -1.531287102683e-07)	(9.267000175503e-03 2.799236433373e-06 -1.688333670705e-06)	(8.955916247219e-03 2.943596990628e-06 -1.619843581547e-06)	(3.110839282834e-04 -1.443605572551e-07 -6.849008915807e-08)	(1.119202300914e-02 3.875191245447e-06 -1.003327729850e-06)	(1.071836749010e-02 4.121425186034e-06 -8.566418574752e-07)	(4.736555190403e-04 -2.462339405872e-07 -1.466858723752e-07)	(1.265667054449e-02 4.745541877637e-06 -3.201768725960e-07)	(1.199752663915e-02 5.072386602677e-06 -1.269149101724e-07)	(6.591439053345e-04 -3.268447250401e-07 -1.932619624236e-07)	(1.372943253779e-02 5.457689245121e-06 -3.221235651730e-07)	(1.286343535216e-02 5.761738652556e-06 -1.760340253990e-07)	(8.659971856342e-04 -3.040494074348e-07 -1.460895397740e-07)	(1.448325910843e-02 5.523479256691e-06 -1.218341830886e-06)	(1.339458388463e-02 5.857662324635e-06 -1.061484406329e-06)	(1.088675223800e-03 -3.341830679440e-07 -1.568574245570e-07)	(1.500560960757e-02 4.633449273056e-06 -3.438599486124e-06)	(1.367831423818e-02 5.067842673895e-06 -3.201989200618e-06)	(1.327295369390e-03 -4.343934008389e-07 -2.366102855062e-07)	(1.535924203236e-02 3.383231772810e-06 -6.457034655003e-06)	(1.378824129111e-02 3.987154828544e-06 -6.066552625961e-06)	(1.571000741244e-03 -6.039230557340e-07 -3.904820290428e-07)	(1.562652128124e-02 3.621078105486e-06 -8.087116316927e-06)	(1.380714360561e-02 4.274183065073e-06 -7.661938407201e-06)	(1.819377675628e-03 -6.531049595871e-07 -4.251779097256e-07)	(1.588235912074e-02 6.166728187446e-06 -7.570545581674e-06)	(1.381464176055e-02 6.781219535443e-06 -7.195751432863e-06)	(2.067717360184e-03 -6.144913479970e-07 -3.747941488105e-07)	(1.620180398276e-02 9.989724097359e-06 -5.572507606122e-06)	(1.389038387594e-02 1.045260890176e-05 -5.365168889941e-06)	(2.311420106815e-03 -4.628848044006e-07 -2.073387161801e-07)	(1.666801368461e-02 1.292790954122e-05 -4.297742122962e-06)	(1.411740879541e-02 1.335721626636e-05 -4.145715677236e-06)	(2.550604889205e-03 -4.293067251409e-07 -1.520264457255e-07)	(1.734247501531e-02 1.499281652790e-05 -3.837098306845e-06)	(1.456944173396e-02 1.536988348601e-05 -3.752755838926e-06)	(2.773033281349e-03 -3.770669581186e-07 -8.434246791899e-08)	(1.831279153242e-02 1.677733290520e-05 -3.497195481902e-06)	(1.533337082899e-02 1.712764485378e-05 -3.448571954682e-06)	(2.979420703437e-03 -3.503119485781e-07 -4.862352721971e-08)	(1.964511801396e-02 1.837708836230e-05 -3.668775125551e-06)	(1.648143826832e-02 1.872413915722e-05 -3.631043559912e-06)	(3.163679745638e-03 -3.470507949215e-07 -3.773156563953e-08)	(2.141842135591e-02 1.872643924763e-05 -4.052147628390e-06)	(1.809254091708e-02 1.907374107919e-05 -4.032236701280e-06)	(3.325880438827e-03 -3.473018315614e-07 -1.991092710997e-08)	(2.369886467775e-02 1.935834755993e-05 -3.915408809824e-06)	(2.023721489494e-02 1.958362544627e-05 -4.022786009801e-06)	(3.461649782815e-03 -2.252778863450e-07 1.073771999778e-07)	(2.658858582670e-02 2.006975203405e-05 -4.492946553053e-06)	(2.301959839764e-02 2.045151416639e-05 -4.449943938086e-06)	(3.568987429056e-03 -3.817621323361e-07 -4.300261496697e-08)	(3.009094704182e-02 2.009469863299e-05 -4.727336644992e-06)	(2.645150535059e-02 2.047518133118e-05 -4.695804492202e-06)	(3.639441691233e-03 -3.804826981922e-07 -3.153215279025e-08)
5e-05               	(-3.950087643660e-04 -7.677703697297e-07 2.821125502051e-07)	(-4.132975393754e-04 -7.825007422390e-07 3.054992240188e-07)	(1.828877500938e-05 1.473037250930e-08 -2.338667381375e-08)	(-6.952709874071e-04 -2.471858490575e-06 1.457506902311e-06)	(-7.567359189487e-04 -2.565364626645e-06 1.417862715141e-06)	(6.146493154163e-05 9.350613606930e-08 3.964418716998e-08)	(-9.029099068446e-04 -4.257222351016e-06 1.725480034437e-06)	(-1.037427751959e-03 -4.295365294877e-06 1.797510584729e-06)	(1.345178451145e-04 3.814294386063e-08 -7.203055029204e-08)	(-1.028742040000e-03 -5.916969643833e-06 1.991321542684e-07)	(-1.264227274253e-03 -6.000987368410e-06 2.867639164676e-07)	(2.354852342529e-04 8.401772457720e-08 -8.763176219918e-08)	(-1.075494386652e-03 -7.507340088573e-06 -1.496499865283e-06)	(-1.437846562597e-03 -7.648016215342e-06 -1.390392821380e-06)	(3.623521759449e-04 1.406761267688e-07 -1.061070439027e-07)	(-1.050049377068e-03 -8.619038272183e-06 -1.907013353631e-06)	(-1.555998931907e-03 -8.732911664842e-06 -1.722477174568e-06)	(5.059495548399e-04 1.138733926584e-07 -1.845361790624e-07)	(-9.667790407885e-04 -8.598717565086e-06 -8.104238119532e-07)	(-1.628345532417e-03 -8.724876923405e-06 -6.068715877297e-07)	(6.615664916280e-04 1.261593583192e-07 -2.035522242235e-07)	(-8.416052485469e-04 -7.449851698663e-06 1.961065579737e-06)	(-1.668892546802e-03 -7.633432963224e-06 2.138078631181e-06)	(8.272872982549e-04 1.835812645617e-07 -1.770130514445e-07)	(-6.872594733641e-04 -5.890204680448e-06 5.734542393624e-06)	(-1.684358874865e-03 -6.185386088476e-06 5.817448092466e-06)	(9.970994015011e-04 2.951814080281e-07 -8.290569884190e-08)	(-5.177246525691e-04 -5.994139495919e-06 7.823457352223e-06)	(-1.687068796447e-03 -6.365799989158e-06 7.854844237017e-06)	(1.169344143877e-03 3.716604932386e-07 -3.138688479333e-08)	(-3.468214907354e-04 -9.053418748771e-06 7.093789508906e-06)	(-1.688376622460e-03 -9.381567265091e-06 7.188329936566e-06)	(1.341555131725e-03 3.281485163203e-07 -9.454042766015e-08)	(-1.883557644061e-04 -1.365622493897e-05 4.542274546949e-06)	(-1.699509674334e-03 -1.390769766700e-05 4.739765859680e-06)	(1.511153909928e-03 2.514727280326e-07 -1.974913127307e-07)	(-5.569473525279e-05 -1.719001533954e-05 2.886708593001e-06)	(-1.733099620370e-03 -1.745295987792e-05 3.104698039755e-06)	(1.677404885117e-03 2.629445383766e-07 -2.179894467543e-07)	(3.662431482890e-05 -1.963571217214e-05 2.390474203659e-06)	(-1.796219173569e-03 -1.988382404973e-05 2.642910387252e-06)	(1.832843488398e-03 2.481118775875e-07 -2.524361835936e-07)	(7.229422725787e-05 -2.177689359841e-05 2.121219980969e-06)	(-1.903811657858e-03 -2.204490276834e-05 2.367258113026e-06)	(1.976105885116e-03 2.680091699324e-07 -2.460381320574e-07)	(3.762062570644e-05 -2.375252819451e-05 2.675954570061e-06)	(-2.064412915478e-03 -2.404143972804e-05 2.886255578909e-06)	(2.102033541184e-03 2.889115335333e-07 -2.103010088482e-07)	(-7.304438009606e-05 -2.409091083038e-05 3.559121282640e-06)	(-2.275688342528e-03 -2.441543637310e-05 3.724689440729e-06)	(2.202643962432e-03 3.245255427256e-07 -1.655681580883e-07)	(-2.658203456223e-04 -2.488956667991e-05 3.585818319705e-06)	(-2.541027296905e-03 -2.518795888585e-05 3.819540652740e-06)	(2.275206951282e-03 2.983922059383e-07 -2.337223330353e-07)	(-5.454339671638e-04 -2.613974347637e-05 4.233251455675e-06)	(-2.863667458838e-03 -2.654339589592e-05 4.348924309995e-06)	(2.318233491674e-03 4.036524195476e-07 -1.156728543200e-07)	(-9.305098906052e-04 -2.611833625629e-05 4.571884044686e-06)	(-3.264873481693e-03 -2.655561001041e-05 4.683714805885e-06)	(2.334363591088e-03 4.372737541252e-07 -1.118307611991e-07)
6e-05               	(2.848389074951e-04 5.998395825422e-07 1.158217906650e-07)	(2.654610890896e-04 5.301530811178e-07 1.007951043879e-07)	(1.937781840549e-05 6.968650142437e-08 1.502668627704e-08)	(5.327688364322e-04 1.557594325905e-06 -1.367110363866e-07)	(4.734906352222e-04 1.449185524793e-06 -1.756805746949e-07)	(5.927820120993e-05 1.084088011111e-07 3.896953830837e-08)	(7.596820005600e-04 2.351549182968e-06 7.045367753018e-08)	(6.407415996398e-04 2.231300851442e-06 -5.213235838428e-08)	(1.189404009201e-04 1.202483315257e-07 1.225860359145e-07)	(9.707016771207e-04 3.071417570270e-06 1.236636067089e-06)	(7.727098862240e-04 2.914846070801e-06 9.968491537378e-07)	(1.979917908966e-04 1.565714994691e-07 2.397869133512e-07)	(1.163883732143e-03 3.764800358791e-06 2.547085128634e-06)	(8.692194762176e-04 3.591516284469e-06 2.253746812257e-06)	(2.946642559251e-04 1.732840743215e-07 2.933383163766e-07)	(1.338231974257e-03 4.107594798217e-06 3.147339553167e-06)	(9.338707515203e-04 3.927403979444e-06 2.832970474992e-06)	(4.043612227363e-04 1.801908187729e-07 3.143690781748e-07)	(1.495564873630e-03 3.921933966174e-06 3.135626473285e-06)	(9.731604409562e-04 3.739408551205e-06 2.809149506822e-06)	(5.224044326735e-04 1.825254149696e-07 3.264769664629e-07)	(1.643374581236e-03 3.590102797772e-06 2.497962404152e-06)	(9.944366290615e-04 3.385896394106e-06 2.143009612991e-06)	(6.489379521749e-04 2.042064036653e-07 3.549527911614e-07)	(1.779860541901e-03 3.399746824676e-06 1.498643680900e-06)	(1.002864952407e-03 3.160089489283e-06 1.112846060975e-06)	(7.769955894937e-04 2.396573353928e-07 3.857976199246e-07)	(1.910709047430e-03 3.616121397216e-06 8.437967852877e-07)	(1.004143255193e-03 3.369375711186e-06 4.483834396938e-07)	(9.065657922368e-04 2.467456860296e-07 3.954133455939e-07)	(2.040927984392e-03 4.373750259926e-06 8.994176675651e-07)	(1.004836501373e-03 4.141611869886e-06 5.197952720970e-07)	(1.036091483020e-03 2.321383900394e-07 3.796223954681e-07)	(2.175486404038e-03 5.507212942093e-06 1.470126488491e-06)	(1.011443462956e-03 5.310382796994e-06 1.121376263998e-06)	(1.164042941082e-03 1.968301450997e-07 3.487502244925e-07)	(2.320553766950e-03 6.422595672082e-06 1.714584944712e-06)	(1.029725395688e-03 6.256358745104e-06 1.381530666726e-06)	(1.290828371262e-03 1.662369269777e-07 3.330542779856e-07)	(2.473856915123e-03 6.979372955662e-06 1.344845139460e-06)	(1.065107921647e-03 6.832897890397e-06 1.025413827806e-06)	(1.408748993476e-03 1.464750652655e-07 3.194313116542e-07)	(2.643885375094e-03 7.725458211565e-06 1.067752856088e-06)	(1.125594934034e-03 7.607163616322e-06 7.744295467832e-07)	(1.518290441060e-03 1.182945952431e-07 2.933233093049e-07)	(2.831017307534e-03 8.531870785909e-06 4.103079778291e-07)	(1.216808068264e-03 8.422754472558e-06 1.540258859422e-07)	(1.614209239270e-03 1.091163133517e-07 2.562820918869e-07)	(3.035400063575e-03 8.816667305647e-06 -1.633756792771e-07)	(1.342378389458e-03 8.720303216990e-06 -3.551144211641e-07)	(1.693021674117e-03 9.636408865638e-08 1.917387418870e-07)	(3.256268127954e-03 9.215099856024e-06 -2.763866139983e-07)	(1.503430985344e-03 9.209007281664e-06 -4.292352166995e-07)	(1.752837142610e-03 6.092574359529e-09 1.528486027012e-07)	(3.494832831311e-03 1.001547588903e-05 -6.021257892012e-07)	(1.702449852740e-03 9.972975502609e-06 -7.416566920809e-07)	(1.792382978571e-03 4.250038641809e-08 1.395309028797e-07)	(3.768119899971e-03 1.006250352860e-05 -9.316221029259e-07)	(1.957165183926e-03 1.003888422590e-05 -1.048251096712e-06)	(1.810954716045e-03 2.361930270279e-08 1.166289937865e-07)
7e-05               	(6.516224842535e-05 -2.956968599076e-07 -9.870712860012e-08)	(5.461528204902e-05 -2.657112975636e-07 -9.616619714785e-08)	(1.054696637633e-05 -2.998556234404e-08 -2.540931452272e-09)	(1.415574352895e-04 -7.160489359556e-07 -3.339325440500e-08)	(1.033001133928e-04 -6.800132175333e-07 -3.968702232586e-08)	(3.825732189672e-05 -3.603571842227e-08 6.293767920863e-09)	(2.188689542300e-04 -1.097246776987e-06 -2.670261524079e-07)	(1.357823285074e-04 -1.043846797694e-06 -2.233264483832e-07)	(8.308662572258e-05 -5.339997929269e-08 -4.369970402462e-08)	(3.008699050252e-04 -1.429557080399e-06 -9.457907647815e-07)	(1.563521973811e-04 -1.366413040718e-06 -8.546156919497e-07)	(1.445177076441e-04 -6.314403968149e-08 -9.117507283183e-08)	(3.891130337286e-04 -1.760885482734e-06 -1.713663790773e-06)	(1.684064923312e-04 -1.694598419138e-06 -1.601444176861e-06)	(2.207065413974e-04 -6.628706359625e-08 -1.122196139122e-07)	(4.824152296530e-04 -1.960980993153e-06 -2.226975298926e-06)	(1.754578064625e-04 -1.893255044025e-06 -2.099359538119e-06)	(3.069574231905e-04 -6.772594912813e-08 -1.276157608066e-07)	(5.798204019086e-04 -1.948824374384e-06 -2.478101107809e-06)	(1.792393106095e-04 -1.884128289419e-06 -2.345920470525e-06)	(4.005810912991e-04 -6.469608496529e-08 -1.321806372839e-07)	(6.811001498099e-04 -1.909319245755e-06 -2.396280591567e-06)	(1.804137990466e-04 -1.833501672034e-06 -2.256153601619e-06)	(5.006863507633e-04 -7.581757372074e-08 -1.401269899485e-07)	(7.841986702605e-04 -1.984027870283e-06 -2.132227703645e-06)	(1.811755499137e-04 -1.890548655718e-06 -1.987117845554e-06)	(6.030231203468e-04 -9.347921456545e-08 -1.451098580907e-07)	(8.884576004456e-04 -2.157321979749e-06 -1.928655767769e-06)	(1.812878420351e-04 -2.055765788132e-06 -1.785165093356e-06)	(7.071697584105e-04 -1.015561916166e-07 -1.434906744126e-07)	(9.925438770833e-04 -2.337705663248e-06 -1.881544390866e-06)	(1.812400830266e-04 -2.241682766641e-06 -1.744195878422e-06)	(8.113037940568e-04 -9.602289660701e-08 -1.373485124444e-07)	(1.095125394231e-03 -2.610303954727e-06 -2.003684230683e-06)	(1.815531910787e-04 -2.527504391513e-06 -1.876309085016e-06)	(9.135722031526e-04 -8.279956321417e-08 -1.273751456672e-07)	(1.195934332428e-03 -2.815626657046e-06 -1.936534351441e-06)	(1.819459915101e-04 -2.744399905868e-06 -1.817987224648e-06)	(1.013988340918e-03 -7.122675117829e-08 -1.185471267936e-07)	(1.291892491059e-03 -2.872452061808e-06 -1.608435419612e-06)	(1.844338385166e-04 -2.803511141282e-06 -1.495746457631e-06)	(1.107458652543e-03 -6.894092052618e-08 -1.126889619816e-07)	(1.382753982298e-03 -3.067857831067e-06 -1.333345034009e-06)	(1.892978777371e-04 -2.999612089089e-06 -1.227673946402e-06)	(1.193456104560e-03 -6.824574197772e-08 -1.056710876066e-07)	(1.467414417984e-03 -3.302382149024e-06 -9.177687267376e-07)	(1.983066291274e-04 -3.228845014615e-06 -8.288576203182e-07)	(1.269107788857e-03 -7.353713440957e-08 -8.891110641944e-08)	(1.545716749030e-03 -3.376893713052e-06 -6.027780896423e-07)	(2.153609147332e-04 -3.312299225692e-06 -5.388285538558e-07)	(1.330355834297e-03 -6.459448735999e-08 -6.394953578646e-08)	(1.618919264399e-03 -3.562971759711e-06 -5.222403206159e-07)	(2.437141834441e-04 -3.515172251884e-06 -4.659685767868e-07)	(1.375205080955e-03 -4.779950782718e-08 -5.627174382909e-08)	(1.689880588481e-03 -3.910919400243e-06 -3.284550229403e-07)	(2.871196110608e-04 -3.854220275671e-06 -2.889144488252e-07)	(1.402760977420e-03 -5.669912457167e-08 -3.954057411509e-08)	(1.747910641343e-03 -3.944439858822e-06 -1.195465884059e-07)	(3.347557950640e-04 -3.888929538942e-06 -1.056777172228e-07)	(1.413154846279e-03 -5.551031988048e-08 -1.386887118309e-08)
8e-05               	(1.185222491548e-04 1.389570970566e-07 7.175069603129e-08)	(1.068286611153e-04 1.130311847142e-07 5.896747358683e-08)	(1.169358803951e-05 2.592591234239e-08 1.278322244446e-08)	(2.290585246361e-04 3.001163863843e-07 9.384577815834e-08)	(1.909788969275e-04 2.647532949388e-07 7.411390221535e-08)	(3.807962770853e-05 3.536309144552e-08 1.973187594300e-08)	(3.363280936519e-04 4.449531755860e-07 2.630441803852e-07)	(2.572313041150e-04 4.071441077030e-07 2.209625534135e-07)	(7.909678953690e-05 3.780906788304e-08 4.208162697167e-08)	(4.427467514403e-04 5.893688142806e-07 6.512046638544e-07)	(3.082953850526e-04 5.414432807248e-07 5.761695658361e-07)	(1.344513663877e-04 4.792553355585e-08 7.503509801826e-08)	(5.471363334214e-04 7.498869434970e-07 1.108653063869e-06)	(3.446494603507e-04 6.929135765422e-07 1.008104752747e-06)	(2.024868730707e-04 5.697336695483e-08 1.005483111217e-07)	(6.490058776347e-04 8.451136399923e-07 1.439480650839e-06)	(3.690906122996e-04 7.851188222881e-07 1.324274106073e-06)	(2.799152653352e-04 5.999481770418e-08 1.152065447666e-07)	(7.477378768600e-04 8.196612485244e-07 1.623329911036e-06)	(3.840438592168e-04 7.645340531120e-07 1.504976235409e-06)	(3.636940176432e-04 5.512719541242e-08 1.183536756268e-07)	(8.453379603475e-04 7.834088315905e-07 1.641257870409e-06)	(3.918805396038e-04 7.255634003244e-07 1.518074572392e-06)	(4.534574207437e-04 5.784543126616e-08 1.231832980174e-07)	(9.400384117891e-04 8.238160805298e-07 1.574817389632e-06)	(3.950656612146e-04 7.525218345420e-07 1.442713115328e-06)	(5.449727505745e-04 7.129424598786e-08 1.321042743044e-07)	(1.033325459551e-03 8.873514133476e-07 1.512349223444e-06)	(3.955354798783e-04 8.090339435909e-07 1.376625099779e-06)	(6.377899796724e-04 7.831746975669e-08 1.357241236649e-07)	(1.126346980901e-03 9.182443398281e-07 1.504765333820e-06)	(3.957684515697e-04 8.476289616595e-07 1.375521001494e-06)	(7.305785293309e-04 7.061537816857e-08 1.292443323253e-07)	(1.220228742855e-03 9.699373101593e-07 1.563681319708e-06)	(3.982215737092e-04 9.085122604424e-07 1.438729938253e-06)	(8.220071691458e-04 6.142504971697e-08 1.249513814550e-07)	(1.316805597638e-03 1.007902531255e-06 1.543594539359e-06)	(4.048234461492e-04 9.528016029707e-07 1.423971887341e-06)	(9.119821514888e-04 5.510092828441e-08 1.196226520187e-07)	(1.413765566518e-03 9.781713926443e-07 1.377387294845e-06)	(4.181174424198e-04 9.314598825687e-07 1.267197293262e-06)	(9.956481240983e-04 4.671151007556e-08 1.101900015831e-07)	(1.513474845373e-03 1.007410598989e-06 1.214025991158e-06)	(4.405717783127e-04 9.647494038797e-07 1.113851332420e-06)	(1.072903067060e-03 4.266119510967e-08 1.001746587380e-07)	(1.614695850839e-03 1.066961147643e-06 9.793215864931e-07)	(4.742694960450e-04 1.025403607937e-06 8.940174778094e-07)	(1.140426354794e-03 4.155753970594e-08 8.530410868367e-08)	(1.717649806710e-03 1.070674199092e-06 7.988316532879e-07)	(5.220655134932e-04 1.034249508824e-06 7.311331765141e-07)	(1.195584293217e-03 3.642469026758e-08 6.769847677380e-08)	(1.821558162704e-03 1.130432584010e-06 7.421876656925e-07)	(5.849076155133e-04 1.104864590083e-06 6.829885766980e-07)	(1.236650547191e-03 2.556799392726e-08 5.919908899451e-08)	(1.927255935308e-03 1.296828057733e-06 6.720814437200e-07)	(6.644106108821e-04 1.254064173307e-06 6.057698336411e-07)	(1.262845324426e-03 4.276388442549e-08 6.631161007897e-08)	(2.039026231615e-03 1.318275299525e-06 5.597108786907e-07)	(7.648862533993e-04 1.273982834590e-06 5.120472746431e-07)	(1.274139978215e-03 4.429246493453e-08 4.766360404760e-08)
9e-05               	(8.275729435141e-05 -6.124168851893e-08 -2.749809293455e-08)	(7.352662179015e-05 -5.120904133819e-08 -2.619021272000e-08)	(9.230672561263e-06 -1.003264718074e-08 -1.307880214550e-09)	(1.663825480447e-04 -1.269490641399e-07 -3.341815390897e-08)	(1.342113275386e-04 -1.153171448599e-07 -3.411942927128e-08)	(3.217122050613e-05 -1.163191927997e-08 7.012753623018e-10)	(2.478136857171e-04 -1.980220589744e-07 -1.255893434132e-07)	(1.793200726147e-04 -1.803412490581e-07 -1.125399692627e-07)	(6.849361310236e-05 -1.768080991634e-08 -1.304937415052e-08)	(3.297574399603e-04 -2.768539392950e-07 -3.281386706013e-07)	(2.119559373315e-04 -2.535795871360e-07 -2.990720070961e-07)	(1.178015026287e-04 -2.327435215900e-08 -2.906666350517e-08)	(4.126346411952e-04 -3.550994858317e-07 -5.545779764198e-07)	(2.340576970849e-04 -3.324519050388e-07 -5.198608558036e-07)	(1.785769441102e-04 -2.264758079291e-08 -3.471712061628e-08)	(4.960697404202e-04 -4.088085098748e-07 -7.344945447978e-07)	(2.484447224269e-04 -3.880005348017e-07 -6.956940156069e-07)	(2.476250179933e-04 -2.080797507311e-08 -3.880052919091e-08)	(5.794479034264e-04 -4.277113001110e-07 -8.740889963119e-07)	(2.569986471883e-04 -4.066268854673e-07 -8.319592607040e-07)	(3.224492562381e-04 -2.108441464378e-08 -4.212973560782e-08)	(6.635137905708e-04 -4.501321678996e-07 -9.427418199454e-07)	(2.610935379683e-04 -4.249467690289e-07 -8.963636281828e-07)	(4.024202526025e-04 -2.518539887067e-08 -4.637819176252e-08)	(7.469784015178e-04 -5.108518705977e-07 -9.722689758664e-07)	(2.628748725065e-04 -4.810490981159e-07 -9.252919272105e-07)	(4.841035290113e-04 -2.980277248181e-08 -4.697704865586e-08)	(8.302173971468e-04 -5.541081152686e-07 -9.631555857617e-07)	(2.631374361639e-04 -5.241756377181e-07 -9.199563760068e-07)	(5.670799609829e-04 -2.993247755058e-08 -4.319920975485e-08)	(9.132636629702e-04 -5.467723399095e-07 -9.355062270270e-07)	(2.632261838433e-04 -5.157487622773e-07 -8.918910824916e-07)	(6.500374791269e-04 -3.102357763227e-08 -4.361514453542e-08)	(9.961411838687e-04 -5.219312042277e-07 -8.996206111717e-07)	(2.644901655720e-04 -4.968405633787e-07 -8.608834212022e-07)	(7.316510182968e-04 -2.509064084904e-08 -3.873718996957e-08)	(1.079529690931e-03 -5.012176452451e-07 -8.405239106817e-07)	(2.677043082918e-04 -4.790892652003e-07 -8.059866407089e-07)	(8.118253826389e-04 -2.212838004483e-08 -3.453726997276e-08)	(1.161464860820e-03 -4.699446181624e-07 -7.391786260617e-07)	(2.749532577867e-04 -4.456809941074e-07 -7.041941946985e-07)	(8.865116030329e-04 -2.426362405501e-08 -3.498443136323e-08)	(1.242877483512e-03 -4.624757138907e-07 -6.426944435931e-07)	(2.875213127565e-04 -4.390462849283e-07 -6.118341464367e-07)	(9.553561707559e-04 -2.342942896240e-08 -3.086029715639e-08)	(1.322798118725e-03 -4.731585965955e-07 -5.208629611798e-07)	(3.071287927490e-04 -4.496665262056e-07 -4.969668666923e-07)	(1.015669325976e-03 -2.349207038994e-08 -2.389609448753e-08)	(1.401612757671e-03 -4.617589029989e-07 -4.267810940636e-07)	(3.368117956246e-04 -4.411341749445e-07 -4.104071675596e-07)	(1.064800962047e-03 -2.062472805445e-08 -1.637392650393e-08)	(1.479744873478e-03 -4.751962194240e-07 -3.908900426576e-07)	(3.785950571582e-04 -4.587498983242e-07 -3.806019052462e-07)	(1.101149816320e-03 -1.644632109975e-08 -1.028813741146e-08)	(1.558773384085e-03 -5.314941254773e-07 -3.487773791433e-07)	(4.348473637311e-04 -5.124493554150e-07 -3.438070954722e-07)	(1.123926020354e-03 -1.904477006229e-08 -4.970283671119e-09)	(1.635737415395e-03 -5.352332827237e-07 -2.970691425919e-07)	(5.027585194673e-04 -5.172082061421e-07 -3.010366961182e-07)	(1.132978895928e-03 -1.802507658160e-08 3.967553526310e-09)
